date,price,product,store_name
10/01/2021,119.00 zł ,"Samochód Retro Czerwony 40% 0,7l SAIL",Hurtownia alkoholi
10/01/2021,140.00 zł ,"Samochód Sportowy Lambo 40% 0,5l",Hurtownia alkoholi
10/01/2021,210.00 zł ,"Samogon Podlaski Czysty 50% 1,75l",Hurtownia alkoholi
10/01/2021,105.00 zł ,"Samogon Podlaski Palony 52% 0,7l",Hurtownia alkoholi
10/01/2021,228.00 zł ,"Samogon Podlaski Palony 52% 1,75l",Hurtownia alkoholi
10/01/2021,115.00 zł ,"Saper Vodka 0,6l 40%",Hurtownia alkoholi
10/01/2021,7.50 zł ,"Saska Czysta 40% 0,1l",Hurtownia alkoholi
10/01/2021,15.00 zł ,"Saska Czysta 40% 0,2l",Hurtownia alkoholi
10/01/2021,24.00 zł ,"Saska Czysta 40% 0,5l",Hurtownia alkoholi
10/01/2021,32.00 zł ,"Saska Czysta 40% 0,7l",Hurtownia alkoholi
10/01/2021,7.50 zł ,"Saska Dębowa 40% 0,1l",Hurtownia alkoholi
10/01/2021,15.00 zł ,"Saska Dębowa 40% 0,2l",Hurtownia alkoholi
10/01/2021,24.00 zł ,"Saska Dębowa 40% 0,5l",Hurtownia alkoholi
10/01/2021,63.50 zł ,"Senator Komorowski Organic 40% 0,7l",Hurtownia alkoholi
10/01/2021,29.00 zł ,"She Granat 30% 0,5l",Hurtownia alkoholi
10/01/2021,29.00 zł ,"She Kawa z Pomarańczą 30% 0,5l",Hurtownia alkoholi
10/01/2021,29.00 zł ,"She Opuncja Figowa 30% 0,5l",Hurtownia alkoholi
10/01/2021,33.00 zł ,"She Wódka 40% 0,5l",Hurtownia alkoholi
10/01/2021,27.00 zł ,"Sienkiewicz 40% 0,5l",Hurtownia alkoholi
10/01/2021,40.00 zł ,"Siwucha 40% 0,5L",Hurtownia alkoholi
10/01/2021,32.00 zł ,"Sklanka Iceberg 40% 0,5l",Hurtownia alkoholi
10/01/2021,80.00 zł ,"Skorppio 37,5% 0,7l",Hurtownia alkoholi
10/01/2021,78.00 zł ,"Skyy  40%  0,7 L",Hurtownia alkoholi
10/01/2021,93.00 zł ,Skyy 40% 1l,Hurtownia alkoholi
10/01/2021,28.00 zł ,"Słowacki 40% 0,5l",Hurtownia alkoholi
10/01/2021,58.00 zł ,"Smakowa Orzechówka 40% 0,5l",Hurtownia alkoholi
10/01/2021,42.00 zł ,"Smirnoff Black 40% 0,5L",Hurtownia alkoholi
10/01/2021,59.00 zł ,"Smirnoff Black 40% 0,7l",Hurtownia alkoholi
10/01/2021,82.00 zł ,Smirnoff Black 40% 1l,Hurtownia alkoholi
10/01/2021,99.00 zł ,"Smok 40% 0,5l Kamionka",Hurtownia alkoholi
10/01/2021,25.00 zł ,"Sobieski 40% 0,5L",Hurtownia alkoholi
10/01/2021,38.00 zł ,"Sobieski 40% 0,7L",Hurtownia alkoholi
10/01/2021,30.00 zł ,"Sobieski Cynamon 35% 0,5l",Hurtownia alkoholi
10/01/2021,30.00 zł ,"Sobieski Grapefruit 40% 0,5L",Hurtownia alkoholi
10/01/2021,7.50 zł ,"Soplica 40% 0,1l",Hurtownia alkoholi
10/01/2021,13.50 zł ,"Soplica 40% 0,2L",Hurtownia alkoholi
10/01/2021,25.50 zł ,"Soplica 40% 0,5L",Hurtownia alkoholi
10/01/2021,35.01 zł ,"Soplica 40% 0,7l",Hurtownia alkoholi
10/01/2021,7.50 zł ,"Soplica Cytryna Z Kwiatem Bzu 30% 0,1l",Hurtownia alkoholi
10/01/2021,13.50 zł ,"Soplica Cytryna Z Kwiatem Bzu 30% 0,2l",Hurtownia alkoholi
10/01/2021,25.00 zł ,"Soplica Cytryna Z Kwiatem Bzu 30% 0,5l",Hurtownia alkoholi
10/01/2021,17.00 zł ,"Spirytus 95% 0,1l",Hurtownia alkoholi
10/01/2021,31.00 zł ,"Spirytus 95% 0,2l",Hurtownia alkoholi
10/01/2021,50.00 zł ,"Spirytus 95% 0,5l bzk",Hurtownia alkoholi
10/01/2021,65.00 zł ,"Spirytus Czerwony Rektyfikowany  Luksusowy 96% 0,5l",Hurtownia alkoholi
10/01/2021,13.20 zł ,"Spirytus Lubelski 95% 0,1L",Hurtownia alkoholi
10/01/2021,25.50 zł ,"Spirytus Lubelski 95% 0,2L",Hurtownia alkoholi
10/01/2021,61.00 zł ,"Spirytus Lubelski 95% 0,5L",Hurtownia alkoholi
10/01/2021,63.00 zł ,"Spirytus Na Nalewki 69% 0,5l",Hurtownia alkoholi
10/01/2021,44.00 zł ,Spirytus Nalewkowy Soplica 60%,Hurtownia alkoholi
10/01/2021,52.00 zł ,"Spirytus Rektyfikowany 70% 0,5l",Hurtownia alkoholi
10/01/2021,16.00 zł ,"Spirytus Rektyfikowany 95% 0,10L",Hurtownia alkoholi
10/01/2021,40.00 zł ,"Spirytus Rektyfikowany 95% 0,2L",Hurtownia alkoholi
10/01/2021,62.00 zł ,"Spirytus Rektyfikowany 95% 0,5L",Hurtownia alkoholi
10/01/2021,63.00 zł ,"Stanislav Cafe Mocha 37,5% 0,7l",Hurtownia alkoholi
10/01/2021,117.00 zł ,"Stanislav Luxury 40% 0,75l + 4mini Zestaw",Hurtownia alkoholi
10/01/2021,68.00 zł ,"Stanislav Luxury 40% 0,7l",Hurtownia alkoholi
10/01/2021,150.00 zł ,"Stanislav Luxury 40% 1,75l",Hurtownia alkoholi
10/01/2021,63.00 zł ,"Stanislav Mandarin 37,5% 0,7l",Hurtownia alkoholi
10/01/2021,113.00 zł ,"Stara Kurnwica 40% 0,5l",Hurtownia alkoholi
10/01/2021,85.50 zł ,"Stara Kurnwica 40% 0,5l",Hurtownia alkoholi
10/01/2021,79.00 zł ,"Starka  6 40% 0,7l",Hurtownia alkoholi
10/01/2021,117.00 zł ,"Starka 12 40% 0,7l",Hurtownia alkoholi
10/01/2021,399.00 zł ,"Starka 21 40% 0,7l First Edition",Hurtownia alkoholi
10/01/2021,455.00 zł ,"Starka 25 40% 0,7l First Edition",Hurtownia alkoholi
10/01/2021,560.00 zł ,"Starka 30 40% 0,7l",Hurtownia alkoholi
10/01/2021,700.00 zł ,"Starka 30 50% 0,7l Limited Edition",Hurtownia alkoholi
10/01/2021,645.00 zł ,"Starka 35 40% 0,7l First Edition",Hurtownia alkoholi
10/01/2021,28.00 zł ,"Starka Prestige 40% 0,5l",Hurtownia alkoholi
10/01/2021,36.00 zł ,"Starka Stumbro 43% 0,5L    MVP",Hurtownia alkoholi
10/01/2021,13.00 zł ,"Stock Prestige 40% 0,2l",Hurtownia alkoholi
10/01/2021,25.01 zł ,"Stock Prestige 40% 0,5l",Hurtownia alkoholi
10/01/2021,36.00 zł ,"Stock Prestige 40% 0,7L",Hurtownia alkoholi
10/01/2021,62.00 zł ,Stock Prestige 40% 1L,Hurtownia alkoholi
10/01/2021,29.00 zł ,"Stock Prestige Citrus 40% 0,5l",Hurtownia alkoholi
10/01/2021,41.00 zł ,"Stock Prestige Citrus 40% 0,7l",Hurtownia alkoholi
10/01/2021,29.00 zł ,"Stock Prestige Cranberry 40% 0,5l",Hurtownia alkoholi
10/01/2021,41.00 zł ,"Stock Prestige Cranberry 40% 0,7l",Hurtownia alkoholi
10/01/2021,29.00 zł ,"Stock Prestige Grapefruit 37,5% 0,5l",Hurtownia alkoholi
10/01/2021,41.00 zł ,"Stock Prestige Grapefruit 37,5% 0,7l",Hurtownia alkoholi
10/01/2021,43.00 zł ,"Stolichnaya  40%  0,5l",Hurtownia alkoholi
10/01/2021,60.00 zł ,"Stolichnaya 40% 0,7l",Hurtownia alkoholi
10/01/2021,93.50 zł ,Stolichnaya 40% 1l,Hurtownia alkoholi
10/01/2021,174.00 zł ,"Stolichnaya Elit 40% 0,7l",Hurtownia alkoholi
10/01/2021,98.00 zł ,"Strażak Mały 40% 0,35l",Hurtownia alkoholi
10/01/2021,121.00 zł ,"Strzelba Ozdobna + Karton 40% 0,5l",Hurtownia alkoholi
10/01/2021,27.99 zł ,"Stumbras 40% 0,35l",Hurtownia alkoholi
10/01/2021,8.50 zł ,"Stumbras Centenary 40% 0,1 MVP",Hurtownia alkoholi
10/01/2021,14.00 zł ,"Stumbras Centenary 40% 0,2l MVP",Hurtownia alkoholi
10/01/2021,30.00 zł ,"Stumbras Centenary 40% 0,5l  MVP",Hurtownia alkoholi
10/01/2021,51.00 zł ,"Stumbras Centenary 40% 0,7l  MVP",Hurtownia alkoholi
10/01/2021,53.00 zł ,"Stumbras Centenary 40% 0,7l Karton  MVP",Hurtownia alkoholi
10/01/2021,31.00 zł ,"Stumbras Classic 40% 0,5  MVP",Hurtownia alkoholi
10/01/2021,8.00 zł ,"Stumbras Cranberry 0,1l  MVP",Hurtownia alkoholi
10/01/2021,15.50 zł ,"Stumbras Cranberry 40% 0,2l  MVP",Hurtownia alkoholi
10/01/2021,28.00 zł ,"Stumbras Cranberry 40% 0,35l",Hurtownia alkoholi
10/01/2021,36.00 zł ,"Stumbras Cranberry 40% 0,5l  MVP",Hurtownia alkoholi
10/01/2021,"23,69 ","Sobieski 0,5l",Foczka Alkohole
10/01/2021,"34,99 ","Soplica 0,7l",Foczka Alkohole
10/01/2021,"21,89 ","Soplica Cytryna – Mięta 0,5l, ",Foczka Alkohole
10/01/2021,"21,99 ","Soplica Cytryna-Malina 0,5L",Foczka Alkohole
10/01/2021,"5,69 ",Soplica Cytrynowa z nutą miodu 100 ml,Foczka Alkohole
10/01/2021,"5,69 ",Soplica Malinowa 100 ml,Foczka Alkohole
10/01/2021,"21,89 ",Soplica Mirabelka 0.5l,Foczka Alkohole
10/01/2021,"5,69 ",Soplica Mirabelkowa 100 ml,Foczka Alkohole
10/01/2021,"5,69 ",Soplica Orzech Laskowy 100 ml,Foczka Alkohole
10/01/2021,"5,69 ",Soplica Pigwowa 100 ml,Foczka Alkohole
10/01/2021,"24,49 ",Soplica Przepalana Klasyczna 0.5l,Foczka Alkohole
10/01/2021,"24,49 ",Soplica Przepalana z Suszem 0.5l,Foczka Alkohole
10/01/2021,"7,29 ",Soplica Przepalana z Suszem Owocowym 100 ml,Foczka Alkohole
10/01/2021,"21,89 ",Soplica Śliwkowa 0.5l,Foczka Alkohole
10/01/2021,"69,99 ","Soplica Staropolska Dereniowa 0,7l",Foczka Alkohole
10/01/2021,"69,99 ","Soplica Staropolska Głogowa 0,7L",Foczka Alkohole
10/01/2021,"69,99 ","Soplica Staropolska Jeżyna 37,5 % 0,7l, ",Foczka Alkohole
10/01/2021,"22,99 ","Soplica Szlachecka 0,5 l",Foczka Alkohole
10/01/2021,"5,69 ",Soplica Truskawkowa 100 ml,Foczka Alkohole
10/01/2021,"5,69 ",Soplica Wiśniowa 100 ml,Foczka Alkohole
10/01/2021,"26,99 ","Stock Citron 0,5l",Foczka Alkohole
10/01/2021,"26,99 ","Stock Cranberry 0,5l",Foczka Alkohole
10/01/2021,"26,99 ","Stock Grapefriut 0,5l, ",Foczka Alkohole
10/01/2021,"31,40 ","Stock Grapefruit 0,7l",Foczka Alkohole
10/01/2021,"26,99 ","Stock Lemon Sour 0,5l,",Foczka Alkohole
10/01/2021,"37,99 ","Stock Prestgie 0,7l",Foczka Alkohole
10/01/2021,"54,99 ",Stock Prestgie 1l,Foczka Alkohole
10/01/2021,"23,89 ","Stock Prestgie Gold 0,5l.",Foczka Alkohole
10/01/2021,"31,99 ","Stock Prestgie Gold 0,7l",Foczka Alkohole
10/01/2021,"22,89 ",Stock Prestige 0.5l,Foczka Alkohole
10/01/2021,"39,99 ","Stock Prestige w kartoniku 0,7l",Foczka Alkohole
10/01/2021,"27,59 ","Stumbras Centenary 0,5l",Foczka Alkohole
10/01/2021,"28,89 ","Stumbras Potato 0,5 l",Foczka Alkohole
10/01/2021,"26,49 ",Stumbras Pure 0.5l,Foczka Alkohole
10/01/2021,"32,99 ","STUMBRAS QUINCE PIGWA 0,5L",Foczka Alkohole
10/01/2021,"27,99 ","Toruńska Czysta 0,5l, ",Foczka Alkohole
10/01/2021,"27,99 ",Toruńska FLORAL 0.5l,Foczka Alkohole
10/01/2021,"27,99 ","Toruńska Gorzko 0,5l",Foczka Alkohole
10/01/2021,"25,49 ","Toruńska Greenery 0,5l, ",Foczka Alkohole
10/01/2021,"27,99 ","Toruńska LOVE BLACK/WHITE 0,5l ",Foczka Alkohole
10/01/2021,"27,99 ","Toruńska LOVE BOHO 0,5l, ",Foczka Alkohole
10/01/2021,"27,99 ",Toruńska Love Glamour On i Ona,Foczka Alkohole
10/01/2021,"27,99 ","Toruńska MR & MRS 0,5l",Foczka Alkohole
10/01/2021,"25,49 ","Toruńska Rockabilly 0,5l, ",Foczka Alkohole
10/01/2021,"25,49 ","Toruńska Rustic 0,5l, ",Foczka Alkohole
10/01/2021,"49,99 ","Uniejów 0,5l",Foczka Alkohole
10/01/2021,"26,39 ","Wataha 0,5l.",Foczka Alkohole
10/01/2021,"37,49 ","Wataha 0,7l",Foczka Alkohole
10/01/2021,"34,34 ","Wódka Dębowa 0,5l",Foczka Alkohole
10/01/2021,"27,99 ","Wokulski Craft 0,5l",Foczka Alkohole
10/01/2021,"23,79 ","Wyborowa 0,5L",Foczka Alkohole
10/01/2021,"35,90 ","Wyborowa 0,7l",Foczka Alkohole
10/01/2021,"49,99 ",Wyborowa 1l,Foczka Alkohole
10/01/2021,"31,11 ","Wyborowa od Mistrza 0,5l",Foczka Alkohole
10/01/2021,"40,99 ","Wyborowa od Mistrza 0,7l",Foczka Alkohole
10/01/2021,"24,99 ","Wyborowa Polska Pszenica 0,5l",Foczka Alkohole
10/01/2021,"24,99 ","Wyborowa Polski Ziemniak 0,5l",Foczka Alkohole
10/01/2021,"20,65 ","Wyborowa Śliwka 0,5l",Foczka Alkohole
10/01/2021,"20,65 ",Wyborowa Wiśnia 0.5l!,Foczka Alkohole
10/01/2021,"31,00 ","Żołądkowa De Luxe 0,7l",Foczka Alkohole
10/01/2021,"42,99 ",Żołądkowa de Luxe 0.1l,Foczka Alkohole
10/01/2021,"20,89 ",Żołądkowa de Luxe 0.5l,Foczka Alkohole
10/01/2021,"27,00 ","Żołądkowa Gorzka 0,5l, ",Foczka Alkohole
10/01/2021,"27,00 ","Żołądkowa Gorzka Czarna Wiśnia 0,5l, ",Foczka Alkohole
10/01/2021,"22,99 ","Żołądkowa Gorzka Rześka Limonka z Mięta 0,5l, ",Foczka Alkohole
10/01/2021,"22,99 ","Żołądkowa Gorzka Rześka Pigwa z Miętą 0,5l, ",Foczka Alkohole
10/01/2021,"27,00 ","Żołądkowa Gorzka z Mięta 0,5l",Foczka Alkohole
10/01/2021,"24,99 ","Żołądkowa Kolonialna Cayemites Bay z Nutą Brandy 0,5l",Foczka Alkohole
10/01/2021,"20,49 ","Żubrówka Biała 0,5L",Foczka Alkohole
10/01/2021,"33,99 ","Żubrówka Biała 0,7l",Foczka Alkohole
10/01/2021,"44,99 ",Żubrówka Biała 1l,Foczka Alkohole
10/01/2021,"22,02 ","Żubrówka Bison Grass 37,5% 0,5L, ",Foczka Alkohole
10/01/2021,"28,98 ","Żubrówka Bison Grass 37,5% 0,7L, ",Foczka Alkohole
10/01/2021,"29,99 ","Żubrówka Czarna 0,5l",Foczka Alkohole
10/01/2021,"50,05 ",Żubrówka Czarna 1l,Foczka Alkohole
10/01/2021,"42,99 ","Żubrówka Czarna Dąb 0,7l",Foczka Alkohole
10/01/2021,"22,99 ","Żubrówka Leśna Poziomka 0,5l",Foczka Alkohole
10/01/2021,"21,99 ","Żytniówka 0,5l,",Foczka Alkohole
10/01/2021,"39,00","Wódka Smirnoff Vladimir 0,7l",Smacza jama
10/01/2021,"49,00",Wódka Smirnoff Vladimir 1 l,Smacza jama
10/01/2021,"97,00","Wódka Smirnoff Vladimir 1,5l",Smacza jama
10/01/2021,"35,00","Wódka Smirnoff Vladimir Berry 0,5l",Smacza jama
10/01/2021,"205,00",Wódka Smirnoff White 1l,Smacza jama
10/01/2021,"245,00",Wódka Snow Leopard 1l,Smacza jama
10/01/2021,"239,00","Wódka Snow Queen 0,7l",Smacza jama
10/01/2021,"63,90",Wódka Sobieski 1l,Smacza jama
10/01/2021,"29,00","Wódka Soplica Cytryna-Malina 30% 0,5l",Smacza jama
10/01/2021,"29,00","Wódka Soplica Malinowa 0,5l",Smacza jama
10/01/2021,"29,00","Wódka Soplica Orzech Laskowy 0,5l",Smacza jama
10/01/2021,"55,00",Wódka Soplica Szlachetna 1l,Smacza jama
10/01/2021,"159,00","Wódka Souvenir From Poland Góral 0,5l",Smacza jama
10/01/2021,"159,00","Wódka Souvenir From Poland Góralka 0,7l",Smacza jama
10/01/2021,"159,00","Wódka Souvenir From Poland Górnik 0,5l",Smacza jama
10/01/2021,"159,00","Wódka Souvenir From Poland Krakowiak 0,7l",Smacza jama
10/01/2021,"159,00","Wódka Souvenir From Poland Krasnal 0,5l",Smacza jama
10/01/2021,"159,00","Wódka Souvenir From Poland Myśliwy 0,5l",Smacza jama
10/01/2021,"159,00","Wódka Souvenir From Poland Pirat 0,5l",Smacza jama
10/01/2021,"159,00","Wódka Souvenir From Poland Rybak 0,5l",Smacza jama
10/01/2021,"159,00","Wódka Souvenir From Poland Strażak 0,7l",Smacza jama
10/01/2021,"159,00","Wódka Souvenir From Poland Szlachcic 0,7l",Smacza jama
10/01/2021,"169,00","Wódka Spitzberg Oak Aged 44% 0,5l",Smacza jama
10/01/2021,"57,90","Wódka Sputnik Chrzanowa 0,7l",Smacza jama
10/01/2021,"303,00","Wódka Squadron 303 Flying Flask Kit 0,7l + piersiówka",Smacza jama
10/01/2021,"67,90","Wódka Stara Litewska 30 0,5l",Smacza jama
10/01/2021,"101,00","Wódka Staritsky Levitsky Reserve 0,5l",Smacza jama
10/01/2021,"107,00","Wódka Starka 12 Brown Spirit 0,7l",Smacza jama
10/01/2021,"391,00","Wódka Starka 18 YO First Edition 0,7l",Smacza jama
10/01/2021,"711,00","Wódka Starka 21 YO First Edition 0,7l",Smacza jama
10/01/2021,"911,00","Wódka Starka 25 YO First Edition 0,7l",Smacza jama
10/01/2021,"63,90","Wódka Starka 3 YO 0,7l",Smacza jama
10/01/2021,"1111,00","Wódka Starka 30 YO First Edition 0,7l",Smacza jama
10/01/2021,"1311,00","Wódka Starka 35 YO First Edition 0,7l",Smacza jama
10/01/2021,"83,90","Wódka Starka 6 YO 0,7l",Smacza jama
10/01/2021,"101,00","Wódka Starka 9 YO 0,7l",Smacza jama
10/01/2021,"49,00","Wódka Starotoruńska 0,5l",Smacza jama
10/01/2021,"63,00","Wódka Starotoruńska 0,5l z kieliszkami",Smacza jama
10/01/2021,"49,00","Wódka Starotoruńska Pieprzowo-Korzenna 0,5l",Smacza jama
10/01/2021,"63,00","Wódka Starotoruńska Pieprzowo-Korzenna 0,5l z kieliszkami",Smacza jama
10/01/2021,"279,00","Wódka Sterva zestaw 0,7l",Smacza jama
10/01/2021,"49,00","Wódka Stock Prestige 130 anniversary 0,7l",Smacza jama
10/01/2021,"29,00","Wódka Stock Prestige 40% 0,5l",Smacza jama
10/01/2021,"45,00","Wódka Stock Prestige 40% 0,7l",Smacza jama
10/01/2021,"99,00","Wódka Stolichnaya 0,7l +2 kieliszki",Smacza jama
10/01/2021,"77,00","Wódka Stolichnaya 0,7l 40%",Smacza jama
10/01/2021,"207,00","Wódka Stolichnaya Elit 0,7l",Smacza jama
10/01/2021,"223,00",Wódka Stolichnaya Elit 1l w puszce,Smacza jama
10/01/2021,"141,00","Wódka Stolichnaya Elit Ultra Luxury Vodka 40% 0,5l",Smacza jama
10/01/2021,"77,00","Wódka Stolichnaya Flav Vodka Citros 37,5% 0,7l",Smacza jama
10/01/2021,"77,00","Wódka Stolichnaya Flav Vodka Cucumber 37,5% 0,7l",Smacza jama
10/01/2021,"83,00","Wódka Stolichnaya Flav Vodka Gluten Free 40% 0,7l",Smacza jama
10/01/2021,"77,00","Wódka Stolichnaya Flav Vodka Hot 37,5% 0,7l",Smacza jama
10/01/2021,"77,00","Wódka Stolichnaya Flav Vodka Orange 37,5% 0,7l",Smacza jama
10/01/2021,"77,00","Wódka Stolichnaya Flav Vodka Raspberry 37,5% 0,7l",Smacza jama
10/01/2021,"77,00","Wódka Stolichnaya Flav Vodka Salted Karamel 37,5% 0,7l",Smacza jama
10/01/2021,"77,00","Wódka Stolichnaya Flav Vodka Vanilla 37,5% 0,7l",Smacza jama
10/01/2021,"119,00","Wódka Stolichnaya Gold 40% 0,7l",Smacza jama
10/01/2021,"149,00","Wódka Stolichnaya Gold tuba 0,7l",Smacza jama
10/01/2021,"55,00","Wódka Stolichnaya Premium Vodka 40% 0,5l",Smacza jama
10/01/2021,"191,00","Wódka Stolichnaya Premium Vodka 40% 1,75l",Smacza jama
10/01/2021,"109,00",Wódka Stolichnaya Premium Vodka 40% 1l,Smacza jama
10/01/2021,"36,00","Wódka Stumbras 0,5l",Smacza jama
10/01/2021,"49,00","Wódka Stumbras 0,7l",Smacza jama
10/01/2021,"95,00","Wódka Stumbras 110 Anniversary Edition 0,7l edycja limitowana",Smacza jama
10/01/2021,"119,00","Wódka Stumbras Książka 0,7l z 2 kieliszkami",Smacza jama
10/01/2021,"39,00","Wódka Stumbras Potato 40% 0,5l",Smacza jama
10/01/2021,"211,00","Wódka Superpremium Swiss Xellent 0,7l",Smacza jama
10/01/2021,"59,00","Wódka Świąteczna Bombka Choinki 2020 40% 0,5l",Smacza jama
10/01/2021,"59,00","Wódka Świąteczna Bombka Wielokolorowa 2020 40% 0,5l",Smacza jama
10/01/2021,"59,00","Wódka Świąteczna Bombka Zielona 2020 40% 0,5l",Smacza jama
10/01/2021,"379,00",Wódka Taiga Shtof 1l,Smacza jama
10/01/2021,"89,00",Wódka Talka 1l,Smacza jama
10/01/2021,"109,00","Wódka Tekirdag Rakisi Tekel Export 45% 0,7l",Smacza jama
10/01/2021,"122,00","Wódka Tito's Handmade 0,7l",Smacza jama
10/01/2021,"219,00","Wódka U'LUVKA  0,7l",Smacza jama
10/01/2021,"265,00","Wódka U'LUVKA Imported 0,7l + 2 kieliszki",Smacza jama
10/01/2021,"499,00","Wódka U'luvką 1,75l",Smacza jama
10/01/2021,"233,00","Wódka Ultimat 0,7l",Smacza jama
10/01/2021,"111,90",Wódka URSUS 40% 1l,Smacza jama
10/01/2021,"199,00",Wódka Van Gogh Blue 1l,Smacza jama
10/01/2021,"199,00","Wódka Vincent van Gogh 0,7l",Smacza jama
10/01/2021,"139,90","Wódka Vox 0,7l",Smacza jama
10/01/2021,"319,00",Wódka Wodqa 1l,Smacza jama
10/01/2021,"15,00","Wódka Wyborowa 0,2 l",Smacza jama
10/01/2021,"29,00","Wódka Wyborowa 0,5l",Smacza jama
10/01/2021,"41,00","Wódka Wyborowa 0,7l",Smacza jama
10/01/2021,"41,00","Wódka Wyborowa 0,7l w puszce",Smacza jama
10/01/2021,"55,00",Wódka Wyborowa 1l,Smacza jama
10/01/2021,"145,00","Wódka Wyborowa Exquisite 0,7l",Smacza jama
10/01/2021,"56,00","Wódka Wyborowa od Mistrza  0,7l",Smacza jama
10/01/2021,"43,00","Wódka Wyborowa od Mistrza 0,5l",Smacza jama
10/01/2021,"43,00","Wódka Wyborowa Polska Pszenica 0,5l",Smacza jama
10/01/2021,"43,00","Wódka Wyborowa Polski Ziemniak 0,5l",Smacza jama
10/01/2021,"89,90","Wódka Yeni Raki 0,7l",Smacza jama
10/01/2021,"49,90","Wódka Yeni Raki 45% 0,35l",Smacza jama
10/01/2021,"159,00","Wódka Yeni Raki Ala 47% 0,7l",Smacza jama
10/01/2021,"132,90","Wódka Yeni Raki Ustalarin Karisimi 45,5% 0,7l",Smacza jama
10/01/2021,"101,00","Wódka z Beczki Dwór Sieraków Edycja Limitowana 0,7l",Smacza jama
10/01/2021,"159,00","Wódka Ziemniaczana Podole Wielkie 42,6% 0,7l",Smacza jama
10/01/2021,"99,00","Wódka Zorza 0,7l",Smacza jama
10/01/2021,"55,00",Wódka Żołądkowa Czysta de Luxe 1l,Smacza jama
10/01/2021,"17,00","Wódka Żubrówka 0,2l",Smacza jama
10/01/2021,"27,90","Wódka Żubrówka 0,5l",Smacza jama
10/01/2021,"37,90","Wódka Żubrówka 0,7",Smacza jama
10/01/2021,"359,00","Wódka Żubrówka 0,7l w kryształowej karafce",Smacza jama
10/01/2021,"17,00","Wódka Żubrówka Biała 0,2l",Smacza jama
10/01/2021,"27,90","Wódka Żubrówka biała 0,5l",Smacza jama
10/01/2021,"39,00","Wódka Żubrówka biała 0,7l",Smacza jama
10/01/2021,"39,00","Wódka Żubrówka Czarna 40% 0,5l",Smacza jama
10/01/2021,"53,50","Wódka Żubrówka Czarna Leżakowana w Beczkach z Dębu 0,7l",Smacza jama
10/01/2021,"53,50","Wódka Żubrówka Czarna Leżakowana w Beczkach z Jesionu 0,7l",Smacza jama
10/01/2021,"65,00","Wódka Żubrówka Czarna w tubie 0,7l",Smacza jama
10/01/2021,"159,00","Z. Kozuba i Synowie Pure Grain Vodka 0,7l",Smacza jama
10/01/2021,"139,00","Zestaw Miniaturek Wódek Chopin Single w Drewnianej Skrzynce 6x0,05l",Smacza jama
10/01/2021,"391,00",Zestaw Red Army,Smacza jama
10/01/2021,"99,00",Zestaw wódek Chopin 5 x 50ml,Smacza jama
10/01/2021,"139,00",Zestaw Wódek Chopin w puszce Fortepian,Smacza jama
10/01/2021,"599,00",Zestaw wódek Chopin w skrzynce + shaker i kieliszki,Smacza jama
10/01/2021,"199,00",Zestaw Wódek Starotoruńskich w skrzynce z kieliszkami,Smacza jama
10/01/2021,"64,90","Zestaw Wódka Żubrówka Czarna 0,7l + 2 kieliszki + nalewak",Smacza jama
10/01/2021,48.00 zł ,"Stumbras Limited 110 Limited Edition 40% 0,7  MVP",Hurtownia alkoholi
10/01/2021,32.00 zł ,"Stumbras Potato 40% 0,5  MVP",Hurtownia alkoholi
10/01/2021,94.00 zł ,"Stumbras Premium Organic 0,7l  MVP",Hurtownia alkoholi
10/01/2021,30.00 zł ,"Stumbras Pure 40% 0,5l  MVP",Hurtownia alkoholi
10/01/2021,46.00 zł ,"Stumbras Pure 40% 0,7l  MVP",Hurtownia alkoholi
10/01/2021,8.00 zł ,"Stumbras Quince - Pigwa 0,1l  MVP",Hurtownia alkoholi
10/01/2021,15.50 zł ,"Stumbras Quince - Pigwa 40% 0,2l  MVP",Hurtownia alkoholi
10/01/2021,28.00 zł ,"Stumbras Quince - Pigwa 40% 0,35l",Hurtownia alkoholi
10/01/2021,36.00 zł ,"Stumbras Quince 40% 0,5l  MVP",Hurtownia alkoholi
10/01/2021,9.00 zł ,"Stumbras Raspberry 40% 0,1l",Hurtownia alkoholi
10/01/2021,36.00 zł ,"Stumbras Raspberry 40% 0,5  MVP",Hurtownia alkoholi
10/01/2021,31.00 zł ,"Stumbras Rye 40% 0,5  MVP",Hurtownia alkoholi
10/01/2021,34.50 zł ,"Svayak Bread 40% 0,5l",Hurtownia alkoholi
10/01/2021,46.40 zł ,"Svayak Bread 40% 0,7l",Hurtownia alkoholi
10/01/2021,34.50 zł ,"Svayak Original 40% 0,5l",Hurtownia alkoholi
10/01/2021,34.50 zł ,"Svayak Premium 40% 0,5l",Hurtownia alkoholi
10/01/2021,46.40 zł ,"Svayak Premium 40% 0,7l",Hurtownia alkoholi
10/01/2021,34.50 zł ,"Svayak Standard 40% 0,5l",Hurtownia alkoholi
10/01/2021,46.40 zł ,"Svayak Standard 40% 0,7l",Hurtownia alkoholi
10/01/2021,113.00 zł ,"Szabla Złatagor 40% 0,35l",Hurtownia alkoholi
10/01/2021,78.00 zł ,"Sztabka Złota 40% 0,2l",Hurtownia alkoholi
10/01/2021,70.95 zł ,"Sztabka Złota 40% 0,35L",Hurtownia alkoholi
